prefix,input_text,target_text
TASD,"une carte qui commence a 12e sans salade, un faux filet a 25eu servis qu'avec des frites, et pas une viande limousine !!","The review expressed negative opinion on food prices for faux filet , negative opinion on food prices for carte , negative opinion on food style_options for NULL , negative opinion on food style_options for faux filet"
TASD,"Bonne surprise, l'accueil est agréable, gentillesse et sourire.",The review expressed positive opinion on service general for accueil
TASD,La salle est jolie et bien chauffée.,The review expressed positive opinion on ambience general for salle
TASD,La cuisine est traditionnelle,The review expressed neutral opinion on food quality for cuisine
TASD,Les assiettes sont copieuses,The review expressed positive opinion on food style_options for assiettes
TASD,Le tout pour 22 € par personne,The review expressed neutral opinion on restaurant prices for NULL
TASD,"Nous venons assez régulièrement dans ce restaurant , les plats sont originaux et bien présentés mais la patronne étant seule à servir il arrive souvent que les plats soient tièdes ce qui est bien dommage.","The review expressed positive opinion on food style_options for plats , negative opinion on service general for NULL"
TASD,Un jolis cadre Marocain.,The review expressed positive opinion on ambience general for cadre
TASD,Un accueil pro et de belles tables.,"The review expressed positive opinion on service general for accueil , positive opinion on ambience general for tables"
TASD,Une carte orientale avec Couscous Tajines en principal dans plusieurs déclinaisons.,The review expressed neutral opinion on food style_options for carte
TASD,De belles assiettes copieuses.,The review expressed positive opinion on food style_options for assiettes
TASD,Vin correct,The review expressed neutral opinion on drinks quality for Vin
TASD,Service sympathique et efficace.,The review expressed positive opinion on service general for Service
TASD,De bons desserts,The review expressed positive opinion on food quality for desserts
TASD,"Une addition correcte 113€ pour 4 personnes avec apéritifs, vin, thé et des couscous personnalisés.",The review expressed positive opinion on restaurant prices for NULL
TASD,Une bonne adresse à Lannion,The review expressed positive opinion on restaurant general for adresse
TASD,"Déjà visité il y a quelques années, mais un très bon souvenir qui s'est confirmé encore une fois !",The review expressed positive opinion on restaurant general for NULL
TASD,Salle agréable.,The review expressed positive opinion on ambience general for Salle
TASD,Service rapide et courtois.,The review expressed positive opinion on service general for Service
TASD,"Plat du jour alléchant, je choisie d'y rentrer.",The review expressed positive opinion on food style_options for Plat du jour
TASD,"L'entrée pas bonne, plus de plat du jour.","The review expressed negative opinion on food quality for entrée , negative opinion on food style_options for plat du jour"
TASD,La sauce envahissait le poisson.,The review expressed negative opinion on food style_options for poisson
TASD,Aucun goût.,The review expressed negative opinion on food quality for NULL
TASD,L'addition n'était plus la même.,The review expressed negative opinion on restaurant prices for NULL
TASD,"De toute façon, je n'y retournerai pas car pas bon.....",The review expressed negative opinion on food quality for NULL
TASD,"8€50 pour une salade grecque sans saveur: 2 olives , un bout de tomate noyées dans une salade qui baigne dans l'huile.","The review expressed negative opinion on food quality for salade grecque , negative opinion on food prices for salade grecque"
TASD,Je vous le déconseille vivement.,The review expressed negative opinion on restaurant general for NULL
TASD,des problèmes digestifs aprés le repas!,The review expressed negative opinion on food quality for repas
TASD,j'ai renouvelé l'expérience plusieurs fois mais c'est terminé je n'irai plus !!!!!!!!,The review expressed negative opinion on restaurant general for NULL
TASD,"Alors là, si vous voulez un resto classe, une cuisine très soignée et rafinée pour féter un anniversaire, ou une grande occasion, c'est le lieu IDEAL !","The review expressed positive opinion on restaurant general for resto , positive opinion on food quality for cuisine , positive opinion on restaurant miscellaneous for lieu , positive opinion on food style_options for cuisine"
TASD,Menus à prix raisonables et très bonne cave avec des bons conseils.,"The review expressed neutral opinion on food prices for Menus , positive opinion on drinks quality for cave , positive opinion on service general for NULL"
TASD,Merci,The review expressed positive opinion on restaurant general for NULL
TASD,Les amis voulaient manger des crêpes mais ... impossible de se faire accepter dans celles qui nous avaient été recommandées :nous nous sommes retrouvés chez les tch'ti qui ne sont pas spécialistes des galettes et crêpes.,The review expressed neutral opinion on food style_options for NULL
TASD,"Amoureux de bières, frites charcuterie et portions généreuses vous serez d'autant plus ravis que l'addition est elle légére.","The review expressed positive opinion on restaurant prices for NULL , positive opinion on food style_options for portions"
TASD,"Dés que nous sommes rentrés dans l’établissent, nous avons ressenti un stress qui planait autours des employés...",The review expressed negative opinion on ambience general for établissent
TASD,En même temps pas étonnant : le patron est aussi aimable qu'une porte de prison...,The review expressed negative opinion on service general for patron
TASD,"Concernant la cuisine, c'était bon mais sans plus : morceaux de gras dans le chili, cuisson des viandes mal maitrisée, pas d'amandes sur le dessert alors qu'il devait en avoir...","The review expressed neutral opinion on food quality for cuisine , negative opinion on food quality for chili , negative opinion on food quality for viandes , negative opinion on food style_options for dessert"
TASD,La carte pourtant est bien garnie et alléchante.,The review expressed positive opinion on food style_options for carte
TASD,"j'oubliais restaurant très bruyant, on avait du mal à s'entendre ...",The review expressed negative opinion on ambience general for NULL
TASD,"la salle de restaurant fait cantine,la déco est triste,quant au repas notre entrecote n 'était pas très tendre,","The review expressed negative opinion on ambience general for déco , negative opinion on ambience general for salle , negative opinion on food quality for entrecote"
TASD,restaurant moyen que j'éviterai,The review expressed negative opinion on restaurant general for restaurant
