input_text_ids,input_text,target_text,prefix
DBG#7:7,Easily the worst stir - fried squid I ' ve ever tasted .,The review expressed opinion on [food quality],AD
DBG#7:8,The sauce tasted more like Chinese fast food than decent Korean .,The review expressed opinion on [food quality],AD
DBG#7:9,"The side dishes were passable , and I did get a refill upon request .","The review expressed opinion on [food quality], opinion on [food style_options]",AD
DBG#7:10,The real problem I had with this place was the complete lack of service .,The review expressed opinion on [service general],AD
DBG#7:12,She just nodded and walked off .,The review expressed opinion on [service general],AD
DBG#7:14,"As to my comment about the food , no apology or acknowledgment was made .",The review expressed opinion on [service general],AD
DBG#7:15,My wife had barely touched that mess of a dish .,The review expressed opinion on [food quality],AD
DBG#7:16,We were charged full price .,The review expressed opinion on [service general],AD
ADLT#9:0,Lives up to the hype,The review expressed opinion on [restaurant general],AD
ADLT#9:2,We ' ve tried before but it always packed and doesn ' t take reservations .,The review expressed opinion on [restaurant miscellaneous],AD
ADLT#9:3,It was well worth the wait .,The review expressed opinion on [restaurant general],AD
ADLT#9:4,The wife had the risotto which was amazing .,The review expressed opinion on [food quality],AD
ADLT#9:5,"It doesn ' t look appetizing as it ' s covered in squid ink and it turns your lips and teeth black , but the taste was phenomenal .","The review expressed opinion on [food quality], opinion on [food style_options]",AD
ADLT#9:6,The farro salad and the mashed yukon potatoes were also extremely tasty .,"The review expressed opinion on [food quality], opinion on [food quality]",AD
EVPK#4:0,i love margherita pizza – i looove east village pizza,"The review expressed opinion on [restaurant general], opinion on [food quality]",AD
EVPK#4:1,"Love this place , every time we are in the city this is one of the places we always go .",The review expressed opinion on [restaurant general],AD
EVPK#4:2,A quintessential slice of NYC pizza .,The review expressed opinion on [food quality],AD
EVPK#4:3,"The crust has a great bite and a good chew , the sauce is light with a nice acidity to it , the salt from the cheese is great , really heightens the flavor of all the other components .","The review expressed opinion on [food quality], opinion on [food quality], opinion on [food quality]",AD
EVPK#4:4,"Personally I like the margherita pizza better , but they are all good .",The review expressed opinion on [food quality],AD
Z#6:0,Possibly the Most Romantic Restaurant in the City,The review expressed opinion on [ambience general],AD
Z#6:1,"This is undoubtedly my favorite modern Japanese brasserie ( that don ’ t serve sushi ) , and in my opinion , one of the most romantic restaurants in the city !","The review expressed opinion on [restaurant general], opinion on [ambience general]",AD
Z#6:2,"Not only is it an adventure getting to this somewhat hidden spot , once you enter the unmarked wooden doors , the zen and intimate décor will make you feel like you ’ re no longer in the city .","The review expressed opinion on [ambience general], opinion on [ambience general], opinion on [location general]",AD
Z#6:3,"If you ’ re planning to come here , make sure that your date is someone whom you really like since you ’ ll be ushered to private booths where there will be no people or food watching ( choose the ones on the ground level that have glass ceilings so you may see the stars in the sky ! ) .","The review expressed opinion on [ambience general], opinion on [ambience general]",AD
Z#6:4,It ’ s just you and your date and an occasional cute ‘ excuse me ’ before the waiter opens the little curtain to your booth !,"The review expressed opinion on [service general], opinion on [ambience general]",AD
Z#6:5,"My party had the BBE $ 29 fixe prix menu , which was such a wonderful deal since it also came with a flight of sake !","The review expressed opinion on [food style_options], opinion on [food prices]",AD
Z#6:7,We started off with a delightful sashimi amuse bouche .,The review expressed opinion on [food quality],AD
Z#6:9,"I picked the Grilled Black Cod as my entree , which I absolutely devoured while someone commented that the Grilled Salmon dish was better .","The review expressed opinion on [food quality], opinion on [food quality]",AD
Z#6:11,The sake ’ s complimented the courses very well and is successfully easing me into the sake world .,The review expressed opinion on [drinks quality],AD
Z#6:12,"For desserts , we tried the frozen black sesame mousse ( interesting but not extraordinary ) and matcha ( powdered green tea ) and blueberry cheesecake , which was phenomenal .","The review expressed opinion on [food quality], opinion on [food quality]",AD
Z#6:13,"Maybe it was the great company ( I had friends visiting from Philly – yes , it was not a date this time ) or the super reasonable price point , but I just can ’ t say enough good things about this brasserie .","The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
Z#6:14,"I don ’ t usually visit the same establishment more than once , what more twice , but I ’ ll come to Zenkichi anytime for a quiet , unhurried and memorable dinner .","The review expressed opinion on [restaurant general], opinion on [ambience general]",AD
CLF#6:0,Terrible would be a compliment !,The review expressed opinion on [restaurant general],AD
CLF#6:1,"The service leaves much to be desired , from feeling like you are rushed the place your order , to being ignored the rest of the night .",The review expressed opinion on [service general],AD
CLF#6:3,We paid a fixed pricce but got nothing ! !,The review expressed opinion on [service general],AD
CLF#6:4,We never ate because by close to 2 in the monring we were not served and were too upset ad tired to start eating .,The review expressed opinion on [service general],AD
CLF#6:5,"They are extremely rude , not even apologizing for the horrible service we got and handing us a bill well over $ 500 for some drinks adn their pita bread !","The review expressed opinion on [service general], opinion on [drinks prices], opinion on [food prices]",AD
CLF#6:6,Stay away,The review expressed opinion on [restaurant general],AD
DBG#6:0,Great Shabu Shabu,The review expressed opinion on [food quality],AD
DBG#6:2,I love it .,The review expressed opinion on [restaurant general],AD
DBG#6:4,I tried a couple other dishes but wasn ' t too impressed .,The review expressed opinion on [food quality],AD
DBG#6:5,"But for the Shabu Shabu , you won ' t find much better in NY .",The review expressed opinion on [food quality],AD
DBG#6:7,"The meat is fresh , the sauces are great , you get kimchi and a salad free with your meal and service is good too .","The review expressed opinion on [service general], opinion on [food quality], opinion on [food quality], opinion on [food style_options], opinion on [food prices], opinion on [food prices]",AD
DBG#1:0,Dokebi gives Williamsburg the right one - two punch of classic Korean food and fusion twists like pork belly tacos .,"The review expressed opinion on [food quality], opinion on [food quality], opinion on [food quality]",AD
BHD#1:0,"The hot dogs are good , yes , but the reason to get over here is the fantastic pork croquette sandwich , perfect on its supermarket squishy bun .","The review expressed opinion on [food quality], opinion on [food quality], opinion on [food quality]",AD
