input_text_ids,input_text,target_text,prefix
BFC#9:18,"Everyone seemed generally happy with their food , except my brother who had the grilled Mahi Mahi , seemingly drenched in Grapfruit Juice ! </s>","The review expressed [positive] opinion on [food quality] for [food], [negative] opinion on [food quality] for [grilled Mahi Mahi], [negative] opinion on [food style_options] for [grilled Mahi Mahi] </s>",TASD
BFC#9:19,I heard the lobster roll was excellent . </s>,The review expressed [positive] opinion on [food quality] for [lobster roll] </s>,TASD
BFC#9:20,"They seemed to continue to rush us along , taking plates without asking if we were done ( my sister still had her fork in hand ) . </s>",The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
BFC#9:21,"All in all the food was good - a little on the expensive side , but fresh . </s>","The review expressed [positive] opinion on [food quality] for [food], [negative] opinion on [food prices] for [food] </s>",TASD
BFC#9:22,"Service not the friendliest to our "" large party "" ! </s>",The review expressed [negative] opinion on [service general] for [Service] </s>,TASD
BFC#9:23,Probably would not go back here . </s>,The review expressed [negative] opinion on [restaurant general] for [NULL] </s>,TASD
BG#5:0,Great Indian food </s>,The review expressed [positive] opinion on [food quality] for [Indian food] </s>,TASD
BG#5:2,"Food was amazing - I love Indian food and eat it quite regularly , but I can say this is one of the best I ' ve had . </s>",The review expressed [positive] opinion on [food quality] for [Food] </s>,TASD
BG#5:3,"Very "" normal Indian food "" , but done really well . </s>","The review expressed [positive] opinion on [food quality] for [Indian food], [neutral] opinion on [food style_options] for [Indian food] </s>",TASD
BG#5:4,"I have it a 4 instead of 5 because of the price ( just chicken tikka masala - no bread of rice - is $ 25 ) , which I would expect at a upscale Indian restaurant but this place doesn ' t have an upscale feel . </s>","The review expressed [positive] opinion on [restaurant general] for [place], [negative] opinion on [restaurant prices] for [place], [negative] opinion on [ambience general] for [feel], [negative] opinion on [food prices] for [chicken tikka masala] </s>",TASD
BG#5:5,"Also , waiters try to push more food on you , like suggest things as if they are complimentary when they actually cost $ . </s>",The review expressed [negative] opinion on [service general] for [waiters] </s>,TASD
BG#5:6,I don ' t appreciate places or people that try to drive up the bill without the patron ' s knowledge so that was a huge turnoff ( more than the price ) . </s>,"The review expressed [negative] opinion on [service general] for [NULL], [negative] opinion on [restaurant prices] for [NULL] </s>",TASD
BG#5:7,"But if you ' re prepared to spend some $ and remember to ask if something they offer is complimentary , then this is the place to go for Indian food </s>","The review expressed [positive] opinion on [food quality] for [Indian food], [negative] opinion on [restaurant prices] for [place] </s>",TASD
BG#8:0,One of the BEST </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
BG#8:1,"Bukhara Grill , the tagline says it all . . "" INDIAN SPICE RAVE "" </s>",The review expressed [positive] opinion on [restaurant general] for [Bukhara Grill] </s>,TASD
BG#8:3,The lunch buffet is expensive but is deff worth it . </s>,"The review expressed [positive] opinion on [food quality] for [lunch buffet], [negative] opinion on [food prices] for [lunch buffet] </s>",TASD
BG#8:5,We have gone for dinner only a few times but the same great quality and service is given . </s>,"The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [dinner] </s>",TASD
BG#8:6,Bukhara is on my top 5 Indian places in NYC </s>,The review expressed [positive] opinion on [restaurant general] for [Bukhara] </s>,TASD
DBG#2:0,Wretched and retching </s>,The review expressed [negative] opinion on [restaurant general] for [NULL] </s>,TASD
DBG#2:3,I have never been so disgusted by both food an service . </s>,"The review expressed [negative] opinion on [service general] for [service], [negative] opinion on [food quality] for [food] </s>",TASD
DBG#2:4,For starters they delivered us someone else ' s order . </s>,The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
DBG#2:6,"However , once I received my predictably mediocre order of what Dokebi thinks passes as Korean fair , ( sometimes you have to settle when it ' s your only option ) , I got through about half my kimchee before I found a piece of random lettuce accompanied by a far more disgusting , slimy , clearly bad piece of fish skin . </s>","The review expressed [negative] opinion on [food quality] for [Korean fair], [negative] opinion on [food quality] for [kimchee] </s>",TASD
DBG#2:8,"My main concern was the sanity of the food that was being sent out to myself and others , but I would be lying is I said that as someone who has worked in restaurants since the age of fifteen I was expecting at least a minimal effort on the part of the restaurant to amend the situation . </s>","The review expressed [negative] opinion on [service general] for [NULL], [negative] opinion on [food quality] for [food] </s>",TASD
DBG#2:9,None was made so i hung up . </s>,The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
DBG#2:10,Less than three minutes passed before I found myself doubled over the toilet . </s>,The review expressed [negative] opinion on [food quality] for [NULL] </s>,TASD
DBG#2:11,"My girlfriend , being slightly more aggressive , and having been equally disgusted causing her to throw out the remainder of her barely eaten meal , called back only to be informed that I was probably wrong and that it was most likely an oyster , and that we were also blacklisted from their restaurant . </s>","The review expressed [negative] opinion on [service general] for [NULL], [negative] opinion on [food quality] for [meal] </s>",TASD
DBG#2:14,"It wasn ' t as if this restaurant had any major bragging points before hand , but now it ' s simply repulsive . </s>",The review expressed [negative] opinion on [restaurant general] for [restaurant] </s>,TASD
DBG#2:15,Eat at your own risk . </s>,The review expressed [negative] opinion on [food quality] for [NULL] </s>,TASD
CLF#7:0,Gorgeous place ideal for a romantic dinner </s>,"The review expressed [positive] opinion on [restaurant miscellaneous] for [place], [positive] opinion on [ambience general] for [place] </s>",TASD
CLF#7:2,I book a gorgeous white organza tent which included a four course prix fix menu which we enjoyed a lot . </s>,"The review expressed [positive] opinion on [food quality] for [four course prix fix menu], [positive] opinion on [ambience general] for [white organza tent] </s>",TASD
CLF#7:3,The service was spectacular as the waiter knew everything about the menu and his recommendations were amazing ! </s>,"The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [service general] for [waiter] </s>",TASD
CLF#7:4,I completely recommend Casa La Femme for any special occasion and to REALLY impress your date . </s>,The review expressed [positive] opinion on [restaurant miscellaneous] for [Casa La Femme] </s>,TASD
DBG#7:0,More Williamsburg Garbage </s>,The review expressed [negative] opinion on [restaurant general] for [NULL] </s>,TASD
DBG#7:3,The dishes came out around 5 minutes apart . </s>,The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
DBG#7:4,"The bibimbap was average , but the stone bowl wasn ' t even close to sizzling . </s>","The review expressed [neutral] opinion on [food quality] for [bibimbap], [negative] opinion on [food style_options] for [stone bowl] </s>",TASD
DBG#7:5,Too bad I had paid an extra $ 2 for the stone bowl . </s>,The review expressed [negative] opinion on [food prices] for [stone bowl] </s>,TASD
DBG#7:6,The nakgi - bokum was horrible . </s>,The review expressed [negative] opinion on [food quality] for [nakgi - bokum] </s>,TASD
DBG#7:7,Easily the worst stir - fried squid I ' ve ever tasted . </s>,The review expressed [negative] opinion on [food quality] for [stir - fried squid] </s>,TASD
DBG#7:8,The sauce tasted more like Chinese fast food than decent Korean . </s>,The review expressed [negative] opinion on [food quality] for [sauce] </s>,TASD
DBG#7:9,"The side dishes were passable , and I did get a refill upon request . </s>","The review expressed [neutral] opinion on [food quality] for [side dishes], [neutral] opinion on [food style_options] for [side dishes] </s>",TASD
DBG#7:10,The real problem I had with this place was the complete lack of service . </s>,The review expressed [negative] opinion on [service general] for [service] </s>,TASD
DBG#7:12,She just nodded and walked off . </s>,The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
DBG#7:14,"As to my comment about the food , no apology or acknowledgment was made . </s>",The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
DBG#7:15,My wife had barely touched that mess of a dish . </s>,The review expressed [negative] opinion on [food quality] for [dish] </s>,TASD
DBG#7:16,We were charged full price . </s>,The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
ADLT#9:0,Lives up to the hype </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
ADLT#9:2,We ' ve tried before but it always packed and doesn ' t take reservations . </s>,The review expressed [neutral] opinion on [restaurant miscellaneous] for [NULL] </s>,TASD
ADLT#9:3,It was well worth the wait . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
ADLT#9:4,The wife had the risotto which was amazing . </s>,The review expressed [positive] opinion on [food quality] for [risotto] </s>,TASD
