prefix,input_text,target_text
ASD,"Normally that would be improper, however they were all delicious and my host did not complain.",The review expressed [positive] opinion on [food]
ASD,Taxan delicious!,The review expressed [positive] opinion on [food]
ASD,"Perhaps it was an off night, but it was suprisingly average for a 9.3 rating.",The review expressed [negative] opinion on [anecdotes]
ASD,"Unlike other places in NYC where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).","The review expressed [positive] opinion on [price], [conflict] opinion on [food]"
ASD,"Southern Indian cuisine is still there, too.",The review expressed [neutral] opinion on [food]
ASD,"Restaurant snobs need not bother, this is a small, neighborhood kind of place.",The review expressed [neutral] opinion on [anecdotes]
ASD,Have been dozens of times and never failed to enjoy the experience.,The review expressed [positive] opinion on [anecdotes]
ASD,They couldn't even make a salad that was appealing.,The review expressed [negative] opinion on [food]
ASD,For two people with tip was less than $25 bucks.,The review expressed [positive] opinion on [price]
ASD,Killer Sushi!,The review expressed [positive] opinion on [food]
ASD,Of course the reason its so packed is because the food is so delicious!,The review expressed [positive] opinion on [food]
ASD,"Staffs are not that friendly, but the taste covers all.","The review expressed [positive] opinion on [food], [negative] opinion on [service]"
ASD,The jukebox plays everything from Italian Opera to The Strokes.,The review expressed [neutral] opinion on [ambience]
ASD,And I've been to many NYC delis.,The review expressed [neutral] opinion on [anecdotes]
ASD,This place is always packed.,The review expressed [neutral] opinion on [anecdotes]
ASD,Much of the time it seems like they do not care about you.,The review expressed [negative] opinion on [service]
ASD,Plus they made a perfect martini.,The review expressed [positive] opinion on [food]
ASD,I am not sure if I would call the food here Indian as it is a fusion of what seems to be French with an Indian or exotic touch.,The review expressed [neutral] opinion on [food]
ASD,"I've eaten thai many times, and am very familiar with the cuisine.",The review expressed [neutral] opinion on [anecdotes]
ASD,The waiter was attentive.,The review expressed [positive] opinion on [service]
ASD,Their Margarita is best I've had since I've returned from Naples!,The review expressed [positive] opinion on [food]
ASD,I highly recommend the restaurant based on our experience last night.,The review expressed [positive] opinion on [anecdotes]
ASD,The tastes makes your mouth water for more.,The review expressed [positive] opinion on [food]
ASD,I came into the city to try out this restaurant because a friend had recommended it to my husband.,The review expressed [neutral] opinion on [anecdotes]
ASD,"Their sake list was extensive, but we were looking for Purple Haze, which wasn't listed but made for us upon request!","The review expressed [positive] opinion on [food], [positive] opinion on [service]"
ASD,"The tables are crammed way too close, the menu is typical of any Italian restaurant, and the wine list is simply overpriced.","The review expressed [negative] opinion on [price], [neutral] opinion on [food], [negative] opinion on [ambience]"
ASD,"All in all a wonderful experience, can't wait to come back.",The review expressed [positive] opinion on [anecdotes]
ASD,The food was actually aweful.,The review expressed [negative] opinion on [food]
ASD,"after dining at B.O.G over twenty times now, its official !",The review expressed [neutral] opinion on [anecdotes]
ASD,They are served with a free appetizer and the portions are perfect for lunch.,"The review expressed [positive] opinion on [price], [positive] opinion on [food]"
ASD,There is actually space to breathe and the decor sets the tone for an intimate dinner.,The review expressed [positive] opinion on [ambience]
ASD,We went around 9:30 on a Friday and it had died down a bit by then so the service was great!,The review expressed [positive] opinion on [service]
ASD,"My husband and I both ordered the Steak, medium.","The review expressed [neutral] opinion on [anecdotes], [neutral] opinion on [food]"
ASD,"Furthermore, the rice had no seasoning, so the sushi was bland and disgusting.",The review expressed [negative] opinion on [food]
ASD,This place has realy fresh sushi and a nice large menu of Japanese classic cuisine.,The review expressed [positive] opinion on [food]
ASD,The sushi is average and the prices are anything but.,"The review expressed [negative] opinion on [price], [neutral] opinion on [food]"
ASD,"My wife and I also enjoyed the spinach, the Shanghai low mein, and other attractions.",The review expressed [positive] opinion on [food]
ASD,Owner must have coem on this website to give himself credit.,The review expressed [neutral] opinion on [anecdotes]
ASD,Turned out there was full service upstairs and sat down.,The review expressed [neutral] opinion on [anecdotes]
ASD,I would go back.,The review expressed [positive] opinion on [anecdotes]
ASD,Definitely will be back!,The review expressed [positive] opinion on [anecdotes]
ASD,Several of the dim sum orders had about 6-8 pieces.,The review expressed [neutral] opinion on [food]
ASD,I'm not sure why these other reviewers are whining so much.,The review expressed [neutral] opinion on [anecdotes]
ASD,they live up to the thai way of living.,The review expressed [neutral] opinion on [anecdotes]
ASD,If you have a dumpling fetish i suggest you try some here!,The review expressed [positive] opinion on [food]
ASD,"Three page wine menu, one page entree and horedevous.",The review expressed [positive] opinion on [food]
ASD,"The food is consistently wonderful - I've been coming here for years, and the owner has always been accomodating and friendly.","The review expressed [positive] opinion on [food], [positive] opinion on [service]"
ASD,The waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as I would have expected.,The review expressed [negative] opinion on [service]
ASD,"I live nearby and when they first opened, I ate there a lot.",The review expressed [neutral] opinion on [anecdotes]
ASD,And the food was fantastic.,The review expressed [positive] opinion on [food]
ASD,This is the kind of place you'd like to take all your friends to and still keep a secret.,The review expressed [positive] opinion on [anecdotes]
ASD,"If you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).","The review expressed [positive] opinion on [food], [positive] opinion on [ambience]"
ASD,"Aside from the Sea Urchin, the chef recommended an assortment of fish including Fatty Yellow Tail, Boton Shrimp, Blue Fin Torro (Fatty Tuna), Sea Eel, etc.",The review expressed [neutral] opinion on [food]
ASD,"They're also friendlier here, especially the owner, Kenny.",The review expressed [positive] opinion on [service]
